STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,SNWD,SNOW,TMAX,TMIN
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130623,20,-9999,-9999,206,94
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130624,0,-9999,-9999,172,94
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130625,0,-9999,-9999,189,78
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130626,0,-9999,-9999,239,61
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130627,0,-9999,-9999,133,89
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130628,0,-9999,-9999,122,89
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130629,0,-9999,-9999,161,94
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130630,13,-9999,-9999,144,94
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130701,102,-9999,-9999,144,83
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130702,3,-9999,-9999,128,89
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130703,0,-9999,-9999,122,89
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130704,43,-9999,-9999,106,83
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130705,5,-9999,-9999,144,89
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130706,25,-9999,-9999,156,94
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130707,81,-9999,-9999,133,78
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130708,0,-9999,-9999,139,61
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130709,0,-9999,-9999,144,83
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130710,0,-9999,-9999,200,100
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130711,0,-9999,-9999,244,72
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130712,0,-9999,-9999,217,78
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130713,0,-9999,-9999,144,100
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130714,0,-9999,-9999,156,100
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130715,0,-9999,-9999,150,83
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130716,0,-9999,-9999,172,100
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130717,0,-9999,-9999,167,94
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130718,0,-9999,-9999,194,94
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130719,0,-9999,-9999,194,139
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130720,0,-9999,-9999,200,100
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130721,0,-9999,-9999,222,78
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130722,0,-9999,-9999,239,106
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130723,0,-9999,-9999,211,83
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130724,0,-9999,-9999,233,72
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130725,472,-9999,-9999,172,111
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130726,20,-9999,-9999,167,117
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130727,0,-9999,-9999,150,100
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130728,0,-9999,-9999,200,72
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130729,0,-9999,-9999,161,83
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130730,0,-9999,-9999,167,111
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130731,0,-9999,-9999,194,106
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130801,0,-9999,-9999,189,111
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130802,10,-9999,-9999,200,111
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130803,15,-9999,-9999,194,117
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130804,48,-9999,-9999,161,106
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130805,23,-9999,-9999,167,106
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130806,0,-9999,-9999,183,100
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130807,28,-9999,-9999,183,117
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130808,38,-9999,-9999,133,94
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130809,84,-9999,-9999,150,89
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130810,0,-9999,-9999,150,100
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130811,259,-9999,-9999,128,89
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130812,173,-9999,-9999,172,122
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130813,0,-9999,-9999,133,111
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130814,0,-9999,-9999,150,61
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130815,0,-9999,-9999,167,50
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130816,53,-9999,-9999,139,89
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130817,36,-9999,-9999,183,122
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130818,5,-9999,-9999,156,111
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130819,13,-9999,-9999,128,106
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130820,0,-9999,-9999,144,100
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130821,201,-9999,-9999,122,100
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130822,79,-9999,-9999,122,106
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130823,0,-9999,-9999,167,89
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130824,0,-9999,-9999,200,50
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130825,0,-9999,-9999,194,39
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130826,0,-9999,-9999,183,56
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130827,0,-9999,-9999,150,78
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130828,38,-9999,-9999,139,89
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130829,137,-9999,-9999,122,100
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130830,0,-9999,-9999,139,83
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130831,0,-9999,-9999,133,83
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130901,8,-9999,-9999,128,83
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130902,99,-9999,-9999,133,89
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130903,48,-9999,-9999,156,78
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130904,71,-9999,-9999,122,67
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130905,0,-9999,-9999,128,56
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130906,142,-9999,-9999,117,78
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130907,109,-9999,-9999,139,89
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130908,0,-9999,-9999,128,78
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130909,36,-9999,-9999,150,94
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130910,135,-9999,-9999,139,100
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130911,76,-9999,-9999,122,78
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130912,23,-9999,-9999,139,50
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130913,13,-9999,-9999,161,89
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130914,0,-9999,-9999,178,67
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130915,0,-9999,-9999,156,44
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130916,0,-9999,-9999,133,0
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130917,5,-9999,-9999,122,44
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130918,23,-9999,-9999,111,39
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130919,15,-9999,-9999,106,6
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130920,0,-9999,-9999,83,-32
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130921,8,-9999,-9999,61,-5
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130922,0,-9999,-9999,89,28
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130923,0,-9999,-9999,94,-27
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130924,53,-9999,-9999,61,-38
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130925,196,-9999,-9999,94,33
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130926,28,-9999,-9999,78,44
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130927,10,-9999,-9999,100,33
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130928,0,-9999,-9999,106,17
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130929,0,-9999,-9999,111,44
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20130930,0,-9999,-9999,111,17
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131001,0,-9999,-9999,100,-32
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131002,3,-9999,-9999,94,44
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131003,0,-9999,-9999,111,44
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131004,0,-9999,-9999,122,11
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131005,0,-9999,-9999,83,0
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131006,20,-9999,-9999,83,28
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131007,46,-9999,-9999,78,11
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131008,284,-9999,-9999,72,33
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131009,0,-9999,-9999,89,-10
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131010,64,-9999,-9999,39,-27
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131011,53,-9999,-9999,67,28
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131012,18,-9999,-9999,-9999,-9999
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131013,160,-9999,-9999,-9999,-9999
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131014,3,-9999,-9999,-9999,-9999
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131015,64,-9999,-9999,-9999,-9999
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131016,13,-9999,-9999,83,44
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131017,10,-9999,-9999,106,61
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131018,30,-9999,-9999,94,56
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131019,10,-9999,-9999,106,44
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131020,15,-9999,-9999,100,11
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131021,3,-9999,-9999,83,0
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131022,10,-9999,-9999,78,11
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131023,0,-9999,-9999,61,-32
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131024,5,-9999,-9999,72,-21
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131025,0,-9999,-9999,89,-16
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131026,0,-9999,-9999,50,-32
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131027,287,-9999,-9999,61,33
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131028,366,-9999,-9999,100,61
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131029,0,-9999,-9999,94,33
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131030,3,-9999,-9999,83,50
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131031,10,-9999,-9999,72,28
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131101,69,-9999,-9999,56,33
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131102,0,-9999,-9999,44,-5
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131103,0,-9999,-9999,94,28
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131104,0,-9999,-9999,50,-10
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131105,0,-9999,-9999,56,-27
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131106,0,-9999,-9999,6,-66
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131107,0,-9999,-9999,0,-49
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131108,0,-9999,-9999,11,-71
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131109,0,-9999,-9999,-10,-66
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131110,216,-9999,-9999,44,-10
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131111,0,-9999,-9999,-5,-49
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131112,0,-9999,-9999,-27,-121
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131113,0,-9999,-9999,-32,-77
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131114,0,-9999,-9999,39,-43
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131115,0,-9999,-9999,-27,-82
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131116,0,-9999,-9999,-32,-110
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131117,0,-9999,-9999,-55,-138
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131118,0,-9999,-9999,-88,-188
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131119,0,-9999,-9999,-110,-199
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131120,0,-9999,-9999,-110,-155
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131121,0,-9999,-9999,-55,-138
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131122,0,-9999,-9999,-10,-60
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131123,0,-9999,-9999,0,-121
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131124,3,-9999,-9999,0,-27
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131125,0,-9999,-9999,-16,-43
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131126,0,-9999,-9999,-10,-38
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131127,8,-9999,-9999,-10,-60
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131128,0,-9999,-9999,-60,-277
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131129,0,-9999,-9999,-143,-277
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131130,0,-9999,-9999,-143,-293
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131201,0,-9999,-9999,-116,-266
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131202,0,-9999,-9999,-116,-227
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131203,0,-9999,-9999,-77,-216
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131204,0,-9999,-9999,-43,-77
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131205,0,-9999,-9999,-5,-43
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131206,20,-9999,-9999,6,-5
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131207,0,-9999,-9999,11,-5
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131208,8,-9999,-9999,0,-49
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131209,0,-9999,-9999,-5,-27
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131210,0,-9999,-9999,-10,-49
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131211,0,-9999,-9999,-38,-88
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131212,0,-9999,-9999,-77,-182
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131213,0,-9999,-9999,-49,-127
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131214,0,-9999,-9999,-55,-93
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131215,0,-9999,-9999,-82,-255
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131216,0,-9999,-9999,-177,-305
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131217,0,-9999,-9999,-188,-321
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131218,0,-9999,-9999,-88,-282
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131219,0,-9999,-9999,-71,-155
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131220,0,-9999,-9999,-32,-116
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131221,0,-9999,-9999,-10,-32
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131222,13,-9999,-9999,-5,-121
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131223,0,-9999,-9999,-82,-249
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131224,0,-9999,-9999,-160,-221
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131225,0,-9999,-9999,-193,-299
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131226,0,-9999,-9999,-193,-293
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131227,0,-9999,-9999,-71,-293
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131228,0,-9999,-9999,-55,-121
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131229,0,-9999,-9999,-38,-82
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131230,0,-9999,-9999,-32,-171
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20131231,0,-9999,-9999,-16,-188
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20140101,112,-9999,-9999,17,-43
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20140102,3,-9999,-9999,0,-71
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20140103,3,-9999,-9999,-10,-32
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20140104,0,-9999,-9999,6,-16
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20140105,74,-9999,-9999,17,-32
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20140106,3,-9999,-9999,22,-82
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20140107,0,-9999,-9999,0,-71
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20140108,0,-9999,-9999,-5,-71
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20140109,0,-9999,-9999,-27,-88
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20140110,0,-9999,-9999,-32,-43
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20140111,0,-9999,-9999,-38,-77
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20140112,0,-9999,-9999,-77,-171
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20140113,0,-9999,-9999,-55,-110
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20140114,0,-9999,-9999,0,-60
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20140115,20,-9999,-9999,-10,-49
GHCND:USW00026523,KENAI MUNICIPAL AIRPORT AK US,27.7,60.5797,-151.2391,20140116,3,-9999,-9999,11,-16
